img name,Normal,VK,FK,BK,class_idx,class_name
0168-01-1-sw.jpg,0.6988502144813538,0.09946709126234055,0.09889212250709534,0.10279055684804916,0,Normal
0051-03-1-sw.jpg,0.09646433591842651,0.09679828584194183,0.7102671265602112,0.09647016227245331,2,FK
0382-03-1-sw.jpg,0.09801558405160904,0.7039248943328857,0.09815305471420288,0.09990648925304413,1,VK
0512-02-3-sw.jpg,0.09627388417720795,0.0962991714477539,0.09627643972635269,0.7111504673957825,3,BK
